year,state_po,district,candidate,party,candidatevotes,totalvotes,fusion_ticket
2016,ID,1,JAMES PIOTROWSKI,DEMOCRAT,113052,355357,FALSE
2016,ID,2,MICHAEL K. SIMPSON,REPUBLICAN,205292,326237,FALSE
2016,ID,2,ANTHONY TOMKINS,CONSTITUTION,25005,326237,FALSE
2016,ID,2,JENNIFER MARTINEZ,DEMOCRAT,95940,326237,FALSE
2016,IL,1,BOBBY L. RUSH,DEMOCRAT,234037,315862,FALSE
2016,IL,1,,,8,315862,FALSE
2016,IL,1,"AUGUST """"O'NEILL"""" DEUSER",REPUBLICAN,81817,315862,FALSE
2016,IL,2,JOHN F. MORROW,REPUBLICAN,59471,294522,FALSE
2016,IL,2,ROBIN L. KELLY,DEMOCRAT,235051,294522,FALSE
2016,IL,3,DANIEL LIPINSKI,DEMOCRAT,225320,225411,FALSE
2016,IL,3,DIANE HARRIS,,91,225411,FALSE
2016,IL,4,LUIS V. GUTI_RREZ,DEMOCRAT,171297,171297,FALSE
2016,IL,5,VINCE KOLBER,REPUBLICAN,86222,313724,FALSE
2016,IL,5,MIKE QUIGLEY,DEMOCRAT,212842,313724,FALSE
2016,IL,5,,,3,313724,FALSE
2016,IL,5,ROB SHERMAN,GREEN,14657,313724,FALSE
2016,IL,6,PETER J. ROSKAM,REPUBLICAN,208555,352146,FALSE
2016,IL,6,AMANDA HOWLAND,DEMOCRAT,143591,352146,FALSE
2016,IL,7,JEFFREY A. LEEF,REPUBLICAN,46882,297466,FALSE
2016,IL,7,DANNY K. DAVIS,DEMOCRAT,250584,297466,FALSE
2016,IL,8,RAJA KRISHNAMOORTHI,DEMOCRAT,144954,248571,FALSE
2016,IL,8,"PETER """"PETE"""" DICIANNI",REPUBLICAN,103617,248571,FALSE
2016,IL,9,JOAN MCCARTHY LASONDE,REPUBLICAN,109550,326948,FALSE
2016,IL,9,JANICE D. SCHAKOWSKY,DEMOCRAT,217306,326948,FALSE
2016,IL,9,,,79,326948,FALSE
2016,IL,9,,,13,326948,FALSE
2016,IL,10,,,26,285996,FALSE
2016,IL,10,BRAD SCHNEIDER,DEMOCRAT,150435,285996,FALSE
2016,IL,10,ROBERT J. DOLD,REPUBLICAN,135535,285996,FALSE
2016,IL,11,TONIA KHOURI,REPUBLICAN,108995,275573,FALSE
2016,IL,11,BILL FOSTER,DEMOCRAT,166578,275573,FALSE
2016,IL,12,"CHARLES """"C. J."""" BARICEVIC",DEMOCRAT,124246,313002,FALSE
2016,IL,12,MIKE BOST,REPUBLICAN,169976,313002,FALSE
2016,IL,12,PAULA BRADSHAW,GREEN,18780,313002,FALSE
2016,IL,13,MARK D. WICKLUND,DEMOCRAT,126811,314394,FALSE
2016,IL,13,RODNEY DAVIS,REPUBLICAN,187583,314394,FALSE
2016,IL,14,JIM WALZ,DEMOCRAT,137589,338097,FALSE
2016,IL,14,RANDY HULTGREN,REPUBLICAN,200508,338097,FALSE
2016,IL,15,JOHN SHIMKUS,REPUBLICAN,274554,274554,FALSE
2016,IL,16,,,131,259853,FALSE
2016,IL,16,ADAM KINZINGER,REPUBLICAN,259722,259853,FALSE
2016,IL,17,PATRICK HARLAN,REPUBLICAN,113943,287068,FALSE
2016,IL,17,CHERI BUSTOS,DEMOCRAT,173125,287068,FALSE
2016,IL,18,DARIN LAHOOD,REPUBLICAN,250506,347283,FALSE
2016,IL,18,,,7,347283,FALSE
2016,IL,18,JUNIUS RODRIGUEZ,DEMOCRAT,96770,347283,FALSE
2016,IN,1,DONNA DUNN,LIBERTARIAN,47051,254583,FALSE
2016,IN,1,,,17,254583,FALSE
2016,IN,1,PETER J. VISCLOSKY,DEMOCRAT,207515,254583,FALSE
2016,IN,2,LYNN C. COLEMAN,DEMOCRAT,102401,277357,FALSE
2016,IN,2,RON CENKUSH,LIBERTARIAN,10601,277357,FALSE
2016,IN,2,JACKIE WALORSKI,REPUBLICAN,164355,277357,FALSE
2016,IN,3,PEPPER SNYDER,LIBERTARIAN,19828,287247,FALSE
2016,IN,3,TOMMY A. SCHRADER,DEMOCRAT,66023,287247,FALSE
2016,IN,3,JIM BANKS,REPUBLICAN,201396,287247,FALSE
2016,IN,4,STEVEN M. MAYORAS,LIBERTARIAN,14766,299434,FALSE
2016,IN,4,JOHN DALE,DEMOCRAT,91256,299434,FALSE
2016,IN,4,TODD ROKITA,REPUBLICAN,193412,299434,FALSE
2016,IN,5,MATTHEW WITTLIEF,LIBERTARIAN,15329,361135,FALSE
2016,IN,5,ANGELA DEMAREE,DEMOCRAT,123849,361135,FALSE
2016,IN,5,SUSAN W. BROOKS,REPUBLICAN,221957,361135,FALSE
2016,IN,6,BARRY WELSH,DEMOCRAT,79135,296385,FALSE
2016,IN,6,LUKE MESSER,REPUBLICAN,204920,296385,FALSE
2016,IN,6,RICH TURVEY,LIBERTARIAN,12330,296385,FALSE
2016,IN,7,"CATHERINE """"CAT"""" PING",REPUBLICAN,94456,264670,FALSE
2016,IN,7,ANDR_ CARSON,DEMOCRAT,158739,264670,FALSE
2016,IN,7,DREW THOMPSON,LIBERTARIAN,11475,264670,FALSE
2016,IN,8,LARRY BUCSHON,REPUBLICAN,187702,294713,FALSE
2016,IN,8,ANDREW HORNING,LIBERTARIAN,13655,294713,FALSE
2016,IN,8,RON DRAKE,DEMOCRAT,93356,294713,FALSE
2016,IN,9,SHELLI YODER,DEMOCRAT,130627,322843,FALSE
2016,IN,9,TREY HOLLINGSWORTH,REPUBLICAN,174791,322843,FALSE
2016,IN,9,RUSSELL BROOKSBANK,LIBERTARIAN,17425,322843,FALSE
2016,IA,1,MONICA VERNON,DEMOCRAT,177403,384977,FALSE
2016,IA,1,,,671,384977,FALSE
2016,IA,1,ROD BLUM,REPUBLICAN,206903,384977,FALSE
2016,IA,2,CHRISTOPHER PETERS,REPUBLICAN,170933,370032,FALSE
2016,IA,2,DAVID LOEBSACK,DEMOCRAT,198571,370032,FALSE
2016,IA,2,,,528,370032,FALSE
2016,IA,3,CLAUDIA ADDY,NOMINATED BY PETITION,6348,390287,FALSE
2016,IA,3,BRYAN JACK HOLDER,LIBERTARIAN,15372,390287,FALSE
2016,IA,3,DAVID YOUNG,REPUBLICAN,208598,390287,FALSE
2016,IA,3,,,449,390287,FALSE
2016,IA,3,JIM MOWRER,DEMOCRAT,155002,390287,FALSE
2016,IA,3,JOE GRANDANETTE,NOMINATED BY PETITION,4518,390287,FALSE
2016,IA,4,,,547,370259,FALSE
2016,IA,4,STEVE KING,REPUBLICAN,226719,370259,FALSE
2016,IA,4,KIM WEAVER,DEMOCRAT,142993,370259,FALSE
2016,KS,1,ALAN LAPOLICE,INDEPENDENT,67739,257971,FALSE
2016,KS,1,KERRY BURT,LIBERTARIAN,19366,257971,FALSE
2016,KS,1,,,874,257971,FALSE
2016,KS,1,ROGER MARSHALL,REPUBLICAN,169992,257971,FALSE
2016,KS,2,BRITANI POTTER,DEMOCRAT,96840,297401,FALSE
2016,KS,2,JAMES HOUSTON BALES,LIBERTARIAN,19333,297401,FALSE
2016,KS,2,LYNN JENKINS,REPUBLICAN,181228,297401,FALSE
2016,KS,3,KEVIN YODER,REPUBLICAN,176022,343113,FALSE
2016,KS,3,STEVEN A. HOHE,LIBERTARIAN,27791,343113,FALSE
2016,KS,3,JAY SIDIE,DEMOCRAT,139300,343113,FALSE
2016,KS,4,GORDEN J . BAKKEN,LIBERTARIAN,7737,275251,FALSE
2016,KS,4,MIRANDA ALLEN,INDEPENDENT,19021,275251,FALSE
2016,KS,4,MIKE POMPEO,REPUBLICAN,166998,275251,FALSE
2016,KS,4,DANIEL B. GIROUX,DEMOCRAT,81495,275251,FALSE
2016,KY,1,SAMUEL L. GASKINS,DEMOCRAT,81710,299001,FALSE
2016,KY,1,,,332,299001,FALSE
2016,KY,1,JAMES R. COMER,REPUBLICAN,216959,299001,FALSE
2016,KY,2,BRETT GUTHRIE,REPUBLICAN,251825,251825,FALSE
2016,KY,3,JOHN A. YARMUTH,DEMOCRAT,212401,334494,FALSE
2016,KY,3,HAROLD BRATCHER,REPUBLICAN,122093,334494,FALSE
2016,KY,4,CALVIN SIDLE,DEMOCRAT,94065,327987,FALSE
2016,KY,4,THOMAS MASSIE,REPUBLICAN,233922,327987,FALSE
2016,KY,5,HAROLD ROGERS,REPUBLICAN,221242,221242,FALSE
2016,KY,6,NANCY JO KEMPER,DEMOCRAT,128728,330827,FALSE
2016,KY,6,ANDY BARR,REPUBLICAN,202099,330827,FALSE
2016,LA,1,HOWARD KEARNEY,LIBERTARIAN,9405,326788,FALSE
2016,LA,1,ELIOT BARRON,GREEN,6717,326788,FALSE
2016,LA,1,LEE ANN DUGAS,DEMOCRAT,41840,326788,FALSE
2016,LA,1,STEVE SCALISE,REPUBLICAN,243645,326788,FALSE
2016,LA,1,"JOSEPH """"JOE"""" SWIDER",DEMOCRAT,9237,326788,FALSE
2016,LA,1,CHUEMAI YANG,NONE,3236,326788,FALSE
2016,LA,1,DANIL EZEKIEL FAUST,DEMOCRAT,12708,326788,FALSE
2016,LA,2,CEDRIC L. RICHMOND,DEMOCRAT,198289,284269,FALSE
2016,LA,2,KENNETH CUTNO,DEMOCRAT,28855,284269,FALSE
2016,LA,2,"MELVIN L. """"KIP"""" HOLDEN",DEMOCRAT,57125,284269,FALSE
2016,LA,3,"""""GUS"""" RANTZ",REPUBLICAN,25662,282443,FALSE
2016,LA,3,GUY MCLENDON,LIBERTARIAN,2937,282443,FALSE
2016,LA,3,HERMAN L. VIDRINE,REPUBLICAN,1357,282443,FALSE
2016,LA,3,BRYAN BARRILLEAUX,REPUBLICAN,6223,282443,FALSE
2016,LA,3,GROVER JOSEPH REES,REPUBLICAN,2457,282443,FALSE
2016,LA,3,"KENNY P. SCELFO, SR.",NONE,2670,282443,FALSE
2016,LA,3,LARRY RADER,DEMOCRAT,27830,282443,FALSE
2016,LA,3,SCOTT A. ANGELLE,REPUBLICAN,60762,282443,FALSE
2016,LA,3,CLAY HIGGINS,REPUBLICAN,77671,282443,FALSE
2016,LA,3,"JACOB """"DORIAN PHIBIAN"""" HEBERT",DEMOCRAT,28385,282443,FALSE
2016,LA,3,BRETT GEYMANN,REPUBLICAN,21607,282443,FALSE
2016,LA,3,"""""GREG"""" ELLISON",REPUBLICAN,24882,282443,FALSE
2016,LA,4,MARK DAVID HALVERSON,NONE,3149,268761,FALSE
2016,LA,4,"RALPH """"TREY"""" BAUCUM",REPUBLICAN,50412,268761,FALSE
2016,LA,4,"""""RICK"""" JOHN",REPUBLICAN,13220,268761,FALSE
2016,LA,4,MARSHALL JONES,DEMOCRAT,46579,268761,FALSE
2016,LA,4,OLIVER JENKINS,REPUBLICAN,44521,268761,FALSE
2016,LA,4,KENNETH J. KREFFT,NONE,2493,268761,FALSE
2016,LA,4,ELBERT GUILLORY,REPUBLICAN,21017,268761,FALSE
2016,LA,4,"""""MIKE"""" JOHNSON",REPUBLICAN,87370,268761,FALSE
2016,LA,5,RALPH LEE ABRAHAM,REPUBLICAN,208545,255662,FALSE
2016,LA,5,BILLY BURKETTE,REPUBLICAN,47117,255662,FALSE
2016,LA,6,DEVIN LANCE GRAHAM,OTHER,3218,331098,FALSE
2016,LA,6,ROBERT LAMAR _�__��___BOB_�__��__� BELL,REPUBLICAN,33592,331098,FALSE
2016,LA,6,JERMAINE SAMPSON,DEMOCRAT,29822,331098,FALSE
2016,LA,6,RICHARD M. FONTANESI,LIBERTARIAN,7603,331098,FALSE
2016,LA,6,RICHARD LIEBERMAN,DEMOCRAT,49380,331098,FALSE
2016,LA,6,GARRET GRAVES,REPUBLICAN,207483,331098,FALSE
2016,ME,1,MARK I. HOLBROOK,REPUBLICAN,164569,406942,FALSE
2016,ME,1,BLANK VOTE,,14551,406942,FALSE
2016,ME,1,CHELLIE PINGREE,DEMOCRAT,227546,406942,FALSE
2016,ME,1,,,276,406942,FALSE
2016,ME,2,BLANK VOTE,,12703,364886,FALSE
2016,ME,2,EMILY ANN CAIN,DEMOCRAT,159081,364886,FALSE
2016,ME,2,BRUCE POLIQUIN,REPUBLICAN,192878,364886,FALSE
2016,ME,2,,,224,364886,FALSE
2016,MD,1,MATT BEERS,LIBERTARIAN,15370,362097,FALSE
2016,MD,1,JOE WERNER,DEMOCRAT,103622,362097,FALSE
2016,MD,1,,,531,362097,FALSE
2016,MD,1,ANDY HARRIS,REPUBLICAN,242574,362097,FALSE
2016,MD,2,,,592,309480,FALSE
2016,MD,2,C. A. DUTCH RUPPERSBERGER,DEMOCRAT,192183,309480,FALSE
2016,MD,2,KRISTIN S. KASPRZAK,LIBERTARIAN,14128,309480,FALSE
2016,MD,2,PAT MCDONOUGH,REPUBLICAN,102577,309480,FALSE
2016,MD,3,,,63,339675,FALSE
2016,MD,3,NNABU EZE,GREEN,9461,339675,FALSE
2016,MD,3,MARK PLASTER,REPUBLICAN,115048,339675,FALSE
2016,MD,3,JOHN P. SARBANES,DEMOCRAT,214640,339675,FALSE
2016,MD,3,,,463,339675,FALSE
2016,MD,4,,,513,320650,FALSE
2016,MD,4,BENJAMIN LEE KRAUSE,LIBERTARIAN,5744,320650,FALSE
2016,MD,4,GEORGE E. MCDERMOTT,REPUBLICAN,68670,320650,FALSE
2016,MD,4,KAMESHA T. CLARK,GREEN,8204,320650,FALSE
2016,MD,4,ANTHONY G. BROWN,DEMOCRAT,237501,320650,FALSE
2016,MD,4,,,18,320650,FALSE
2016,MD,5,STENY H. HOYER,DEMOCRAT,242989,360634,FALSE
2016,MD,5,MARK ARNESS,REPUBLICAN,105931,360634,FALSE
2016,MD,5,JASON SUMMERS,LIBERTARIAN,11078,360634,FALSE
2016,MD,5,,,636,360634,FALSE
2016,MD,6,AMIE HOEBER,REPUBLICAN,133081,331973,FALSE
2016,MD,6,GEORGE GLUCK,GREEN,5824,331973,FALSE
2016,MD,6,,,306,331973,FALSE
2016,MD,6,DAVID L. HOWSER,LIBERTARIAN,6889,331973,FALSE
2016,MD,6,,,103,331973,FALSE
2016,MD,6,JOHN K. DELANEY,DEMOCRAT,185770,331973,FALSE
2016,MD,7,ELIJAH E. CUMMINGS,DEMOCRAT,238838,318912,FALSE
2016,MD,7,MYLES B. HOENIG,GREEN,9715,318912,FALSE
2016,MD,7,,,202,318912,FALSE
2016,MD,7,,,17,318912,FALSE
2016,MD,7,CORROGAN R. VAUGHN,REPUBLICAN,69556,318912,FALSE
2016,MD,7,,,584,318912,FALSE
2016,MD,8,DAN COX,REPUBLICAN,124651,364324,FALSE
2016,MD,8,JASEN WUNDER,LIBERTARIAN,7283,364324,FALSE
2016,MD,8,NANCY WALLACE,GREEN,11201,364324,FALSE
2016,MD,8,,,5,364324,FALSE
2016,MD,8,JAMIE RASKIN,DEMOCRAT,220657,364324,FALSE
2016,MD,8,,,527,364324,FALSE
2016,MA,1,OTHER,,721,349676,FALSE
2016,MA,1,RICHARD E. NEAL,DEMOCRAT,235803,349676,FALSE
2016,MA,1,BLANK VOTE,,28137,349676,FALSE
2016,MA,1,THOMAS T. SIMMONS,LIBERTARIAN,27511,349676,FALSE
2016,MA,1,FREDERICK O. MAYOCK,INDEPENDENT,57504,349676,FALSE
2016,MA,2,JAMES P. MCGOVERN,DEMOCRAT,275487,363197,FALSE
2016,MA,2,OTHER,,4924,363197,FALSE
2016,MA,2,BLANK VOTE,,82786,363197,FALSE
2016,MA,3,OTHER,,360,360124,FALSE
2016,MA,3,ANN WOFFORD,REPUBLICAN,107519,360124,FALSE
2016,MA,3,BLANK VOTE,,15532,360124,FALSE
2016,MA,3,NIKI TSONGAS,DEMOCRAT,236713,360124,FALSE
2016,MA,4,DAVID A. ROSA,REPUBLICAN,113055,395304,FALSE
2016,MA,4,JOSEPH P. KENNEDY III,DEMOCRAT,265823,395304,FALSE
2016,MA,4,OTHER,,335,395304,FALSE
2016,MA,4,BLANK VOTE,,16091,395304,FALSE
2016,MA,5,KATHERINE M. CLARK,DEMOCRAT,285606,385455,FALSE
2016,MA,5,BLANK VOTE,,95648,385455,FALSE
2016,MA,5,OTHER,,4201,385455,FALSE
2016,MA,6,SETH MOULTON,DEMOCRAT,308923,415749,FALSE
2016,MA,6,OTHER,,5132,415749,FALSE
2016,MA,6,BLANK VOTE,,101694,415749,FALSE
2016,MA,7,BLANK VOTE,,52734,309645,FALSE
2016,MA,7,OTHER,,3557,309645,FALSE
2016,MA,7,MICHAEL E. CAPUANO,DEMOCRAT,253354,309645,FALSE
2016,MA,8,WILLIAM BURKE,REPUBLICAN,102744,396009,FALSE
2016,MA,8,BLANK VOTE,,21744,396009,FALSE
2016,MA,8,STEPHEN F. LYNCH,DEMOCRAT,271019,396009,FALSE
2016,MA,8,OTHER,,502,396009,FALSE
2016,MA,9,MARK C. ALLIEGRO,REPUBLICAN,127803,403642,FALSE
2016,MA,9,BLANK VOTE,,23747,403642,FALSE
2016,MA,9,OTHER,,411,403642,FALSE
2016,MA,9,ANNA GRACE RADUC,UNENROLLED,5320,403642,FALSE
2016,MA,9,WILLIAM R. KEATING,DEMOCRAT,211790,403642,FALSE
2016,MA,9,PAUL J. HARRINGTON,INDEPENDENT,26233,403642,FALSE
2016,MA,9,CHRISTOPHER D. CATALDO,UNENROLLED,8338,403642,FALSE
2016,MI,1,DIANE BOSTOW,LIBERTARIAN,13386,360271,FALSE
2016,MI,1,LON JOHNSON,DEMOCRAT,144334,360271,FALSE
2016,MI,1,JACK BERGMAN,REPUBLICAN,197777,360271,FALSE
2016,MI,1,ELLIS BOAL,GREEN,4774,360271,FALSE
2016,MI,2,DENNIS B. MURPHY,DEMOCRAT,110391,339328,FALSE
2016,MI,2,MATTHEW A. BRADY,GREEN,5353,339328,FALSE
2016,MI,2,,,18,339328,FALSE
2016,MI,2,ERWIN J. HAAS,LIBERTARIAN,8154,339328,FALSE
2016,MI,2,BILL HUIZENGA,REPUBLICAN,212508,339328,FALSE
2016,MI,2,RONALD E. GRAESE,U.S. TAXPAYERS,2904,339328,FALSE
2016,MI,3,JUSTIN AMASH,REPUBLICAN,203545,342365,FALSE
2016,MI,3,TED GERRARD,U.S. TAXPAYERS,10420,342365,FALSE
2016,MI,3,DOUGLAS SMITH,DEMOCRAT,128400,342365,FALSE
2016,MI,4,JOHN R. MOOLENAAR,REPUBLICAN,194572,315751,FALSE
2016,MI,4,JORDAN SALVI,GREEN,3953,315751,FALSE
2016,MI,4,GEORGE M. ZIMMER,U.S. TAXPAYERS,5595,315751,FALSE
2016,MI,4,DEBRA WIRTH,DEMOCRAT,101277,315751,FALSE
2016,MI,4,KEITH BUTKOVICH,NATURAL LAW,1838,315751,FALSE
2016,MI,4,LEONARD SCHWARTZ,LIBERTARIAN,8516,315751,FALSE
2016,MI,5,HARLEY MIKKELSON,GREEN,4904,319291,FALSE
2016,MI,5,AL HARDWICK,REPUBLICAN,112102,319291,FALSE
2016,MI,5,DANIEL T. KILDEE,DEMOCRAT,195279,319291,FALSE
2016,MI,5,STEVE SLUKA,LIBERTARIAN,7006,319291,FALSE
2016,MI,6,PAUL CLEMENTS,DEMOCRAT,119980,329565,FALSE
2016,MI,6,FRED UPTON,REPUBLICAN,193259,329565,FALSE
2016,MI,6,LORENCE WENKE,LIBERTARIAN,16248,329565,FALSE
2016,MI,6,,,78,329565,FALSE
2016,MI,7,TIM WALBERG,REPUBLICAN,184321,334807,FALSE
2016,MI,7,GRETCHEN D. DRISKELL,DEMOCRAT,134010,334807,FALSE
2016,MI,7,KEN PROCTOR,LIBERTARIAN,16476,334807,FALSE
2016,MI,8,MIKE BISHOP,REPUBLICAN,205629,366968,FALSE
2016,MI,8,JEFF WOOD,LIBERTARIAN,9619,366968,FALSE
2016,MI,8,MARIA GREEN,GREEN,5679,366968,FALSE
2016,MI,8,SUZANNA SHKRELI,DEMOCRAT,143791,366968,FALSE
2016,MI,8,JEREMY BURGESS,NATURAL LAW,2250,366968,FALSE
2016,MI,9,JOHN V. MCDERMOTT,GREEN,6614,344775,FALSE
2016,MI,9,MATTHEW ORLANDO,LIBERTARIAN,9563,344775,FALSE
2016,MI,9,SANDER M. LEVIN,DEMOCRAT,199661,344775,FALSE
2016,MI,9,CHRISTOPHER R. MORSE,REPUBLICAN,128937,344775,FALSE
2016,MI,10,"FRANK ACCAVITTI, JR.",DEMOCRAT,110112,340983,FALSE
2016,MI,10,BENJAMIN NOFS,GREEN,5127,340983,FALSE
2016,MI,10,PAUL MITCHELL,REPUBLICAN,215132,340983,FALSE
2016,MI,10,LISA LANE GIOIA,LIBERTARIAN,10612,340983,FALSE
2016,MI,11,ANIL KUMAR,DEMOCRAT,152461,379488,FALSE
2016,MI,11,JONATHAN RAY OSMENT,LIBERTARIAN,9545,379488,FALSE
2016,MI,11,DAVID A. TROTT,REPUBLICAN,200872,379488,FALSE
2016,MI,11,KERRY BENT IVOLIO,NONE,16610,379488,FALSE
2016,MI,12,DYLAN CALEWARTS,GREEN,4377,328542,FALSE
2016,MI,12,,,11,328542,FALSE
2016,MI,12,DEBBIE DINGELL,DEMOCRAT,211378,328542,FALSE
2016,MI,12,JEFF JONES,REPUBLICAN,96104,328542,FALSE
2016,MI,12,TOM BAGWELL,LIBERTARIAN,7489,328542,FALSE
2016,MI,12,GARY WALKOWICZ,WORKING CLASS,9183,328542,FALSE
2016,MI,13,TIFFANY HAYDEN,LIBERTARIAN,9648,257797,FALSE
2016,MI,13,JEFF GORMAN,REPUBLICAN,40541,257797,FALSE
2016,MI,13,"JOHN CONYERS, JR.",DEMOCRAT,198771,257797,FALSE
2016,MI,13,,,2,257797,FALSE
2016,MI,13,SAM JOHNSON,WORKING CLASS,8835,257797,FALSE
2016,MI,14,HOWARD KLAUSNER,REPUBLICAN,58103,310974,FALSE
2016,MI,14,BRENDA L. LAWRENCE,DEMOCRAT,244135,310974,FALSE
2016,MI,14,GREGORY CRESWELL,LIBERTARIAN,4893,310974,FALSE
2016,MI,14,MARCIA SQUIER,GREEN,3843,310974,FALSE
2016,MN,1,JIM HAGEDORN,REPUBLICAN,166524,335873,FALSE
2016,MN,1,TIMOTHY J. WALZ,DEMOCRAT,169071,335873,FALSE
2016,MN,1,,,278,335873,FALSE
2016,MN,2,,,360,370515,FALSE
2016,MN,2,JASON LEWIS,REPUBLICAN,173970,370515,FALSE
2016,MN,2,PAULA OVERBY,INDEPENDENCE,28870,370515,FALSE
2016,MN,2,ANGIE CRAIG,DEMOCRATIC-FARMER-LABOR,167315,370515,FALSE
2016,MN,3,ERIK PAULSEN,REPUBLICAN,223075,393457,FALSE
2016,MN,3,,,1144,393457,FALSE
2016,MN,3,TERRI E. BONOFF,DEMOCRATIC-FARMER-LABOR,169238,393457,FALSE
2016,MN,4,GREG RYAN,REPUBLICAN,121033,351945,FALSE
2016,MN,4,,,461,351945,FALSE
2016,MN,4,BETTY MCCOLLUM,DEMOCRAT,203299,351945,FALSE
2016,MN,4,SUSAN PENDERGAST SINDT,LEGAL MARIJUANA NOW,27152,351945,FALSE
2016,MN,5,DENNIS SCHULLER,LEGAL MARIJUANA NOW,30759,361875,FALSE
2016,MN,5,FRANK NELSON DRAKE,REPUBLICAN,80660,361875,FALSE
2016,MN,5,KEITH ELLISON,DEMOCRAT,249957,361875,FALSE
2016,MN,5,,,499,361875,FALSE
2016,MN,6,,,535,358930,FALSE
2016,MN,6,DAVID SNYDER,DEMOCRATIC-FARMER-LABOR,123010,358930,FALSE
2016,MN,6,TOM EMMER,REPUBLICAN,235385,358930,FALSE
2016,MN,7,,,307,330823,FALSE
2016,MN,7,DAVE HUGHES,REPUBLICAN,156944,330823,FALSE
2016,MN,7,COLLIN C. PETERSON,DEMOCRAT,173572,330823,FALSE
2016,MN,8,,,786,356971,FALSE
2016,MN,8,RICHARD M. NOLAN,DEMOCRAT,179097,356971,FALSE
2016,MN,8,STEWART MILLS,REPUBLICAN,177088,356971,FALSE
2016,MS,1,CHASE WILSON,LIBERTARIAN,6181,300423,FALSE
2016,MS,1,CATHY L. TOOLE,REFORM,3840,300423,FALSE
2016,MS,1,JACOB OWENS,DEMOCRAT,83947,300423,FALSE
2016,MS,1,TRENT KELLY,REPUBLICAN,206455,300423,FALSE
2016,MS,2,JOHN BOUIE II,REPUBLICAN,83542,286626,FALSE
2016,MS,2,TROY RAY,INDEPENDENT,6918,286626,FALSE
2016,MS,2,JOHNNY MCLEOD,REFORM,3823,286626,FALSE
2016,MS,2,BENNIE G. THOMPSON,DEMOCRAT,192343,286626,FALSE
2016,MS,3,GREGG HARPER,REPUBLICAN,209490,316445,FALSE
2016,MS,3,ROGER I. GERRARD,VETERANS PARTY OF AMERICA,8696,316445,FALSE
2016,MS,3,LAJENA SHEETS,REFORM,2158,316445,FALSE
2016,MS,3,DENNIS QUINN,DEMOCRAT,96101,316445,FALSE
2016,MS,4,MARK GLADNEY,DEMOCRAT,77505,278779,FALSE
2016,MS,4,SHAWN O'HARA,REFORM,5264,278779,FALSE
2016,MS,4,RICHARD BLAKE MCCLUSKEY,LIBERTARIAN,14687,278779,FALSE
2016,MS,4,STEVEN M. PALAZZO,REPUBLICAN,181323,278779,FALSE
2016,MO,1,STEVEN G. BAILEY,REPUBLICAN,62714,314024,FALSE
2016,MO,1,ROBB E. CUNNINGHAM,LIBERTARIAN,14317,314024,FALSE
2016,MO,1,WM. LACY CLAY,DEMOCRAT,236993,314024,FALSE
2016,MO,2,ANN WAGNER,REPUBLICAN,241954,413296,FALSE
2016,MO,2,JIM HIGGINS,LIBERTARIAN,11758,413296,FALSE
2016,MO,2,DAVID JUSTUS ARNOLD,GREEN,3895,413296,FALSE
2016,MO,2,BILL OTTO,DEMOCRAT,155689,413296,FALSE
2016,MO,3,DAN HOGAN,LIBERTARIAN,11962,368333,FALSE
2016,MO,3,,,10,368333,FALSE
2016,MO,3,KEVIN MILLER,DEMOCRAT,102891,368333,FALSE
2016,MO,3,BLAINE LUETKEMEYER,REPUBLICAN,249865,368333,FALSE
2016,MO,3,DOANITA SIMMONS,CONSTITUTION,3605,368333,FALSE
2016,MO,4,GORDON CHRISTENSEN,DEMOCRAT,92510,332234,FALSE
2016,MO,4,VICKY HARTZLER,REPUBLICAN,225348,332234,FALSE
2016,MO,4,MARK BLISS,LIBERTARIAN,14376,332234,FALSE
2016,MO,5,ROY WELBORN,LIBERTARIAN,9733,324270,FALSE
2016,MO,5,JACOB TURK,REPUBLICAN,123771,324270,FALSE
2016,MO,5,EMANUEL CLEAVER,DEMOCRAT,190766,324270,FALSE
2016,MO,6,SAM GRAVES,REPUBLICAN,238388,350444,FALSE
2016,MO,6,DAVID M. BLACKWELL,DEMOCRAT,99692,350444,FALSE
2016,MO,6,MIKE DIEL,GREEN,4241,350444,FALSE
2016,MO,6,RUSS LEE MONCHIL,LIBERTARIAN,8123,350444,FALSE
2016,MO,7,BENJAMIN T. BRIXEY,LIBERTARIAN,17153,338607,FALSE
2016,MO,7,BILLY LONG,REPUBLICAN,228692,338607,FALSE
2016,MO,7,,,6,338607,FALSE
2016,MO,7,"GENEVIEVE """"GEN"""" WILLIAMS",DEMOCRAT,92756,338607,FALSE
2016,MO,8,JONATHAN SHELL,LIBERTARIAN,9070,308871,FALSE
2016,MO,8,JASON SMITH,REPUBLICAN,229792,308871,FALSE
2016,MO,8,DAVE COWELL,DEMOCRAT,70009,308871,FALSE
2016,MT,0,RICK BRECKENRIDGE,LIBERTARIAN,16554,507831,FALSE
2016,MT,0,DENISE JUNEAU,DEMOCRAT,205919,507831,FALSE
2016,MT,0,RYAN K. ZINKE,REPUBLICAN,285358,507831,FALSE
2016,NE,1,DANIEL M. WIK,DEMOCRAT,83467,273238,FALSE
2016,NE,1,JEFF FORTENBERRY,REPUBLICAN,189771,273238,FALSE
2016,NE,2,DON BACON,REPUBLICAN,141066,288308,FALSE
