year,state_po,district,candidate,FirstName,LastName,party,candidatevotes,totalvotes,fusion_ticket
2014,KY,6,ELIZABETH JENSEN,ELIZABETH,,DEMOCRAT,98290,245694,FALSE
2014,LA,1,LEE A. DUGAS,LEE,,DEMOCRAT,21286,244004,FALSE
2014,LA,1,"M. V. """"VINNY"""" MENDOZA",M.,,DEMOCRAT,24761,244004,FALSE
2014,LA,1,STEVE SCALISE,STEVE,,REPUBLICAN,189250,244004,FALSE
2014,LA,1,"JEFFRY """"JEFF"""" SANFORD",JEFFRY,,LIBERTARIAN,8707,244004,FALSE
2014,LA,2,CEDRIC L. RICHMOND,CEDRIC,,DEMOCRAT,152201,221570,FALSE
2014,LA,2,SAMUEL DAVENPORT,SAMUEL,,LIBERTARIAN,15237,221570,FALSE
2014,LA,2,DAVID BROOKS,DAVID,,NO PARTY,16327,221570,FALSE
2014,LA,2,GARY LANDRIEU,GARY,,DEMOCRAT,37805,221570,FALSE
2014,LA,3,CHARLES W. BOUSTANY JR.,CHARLES,,REPUBLICAN,185867,236268,FALSE
2014,LA,3,BRYAN BARRILLEAUX,BRYAN,,REPUBLICAN,22059,236268,FALSE
2014,LA,3,RUSSELL RICHARD,RUSSELL,,NO PARTY,28342,236268,FALSE
2014,LA,4,JOHN FLEMING,JOHN,,REPUBLICAN,152683,207919,FALSE
2014,LA,4,RANDALL LORD,RANDALL,,LIBERTARIAN,55236,207919,FALSE
2014,LA,5,HARRIS BROWN,HARRIS,,REPUBLICAN,9890,326073,FALSE
2014,LA,5,CLYDE C. HOLLOWAY,CLYDE,,REPUBLICAN,17877,326073,FALSE
2014,LA,5,ELIOT S. BARRON,ELIOT,,GREEN,1655,326073,FALSE
2014,LA,5,VANCE M. MCALLISTER,VANCE,,REPUBLICAN,26606,326073,FALSE
2014,LA,5,RALPH LEE ABRAHAM,RALPH,,REPUBLICAN,134616,326073,FALSE
2014,LA,5,"""""ZACH"""" DASHER","""""ZACH""""",,REPUBLICAN,53628,326073,FALSE
2014,LA,5,CHARLES SAUCIER,CHARLES,,LIBERTARIAN,2201,326073,FALSE
2014,LA,5,"""""JAMIE"""" MAYO","""""JAMIE""""",,DEMOCRAT,75006,326073,FALSE
2014,LA,5,"""""ED"""" TARPLEY","""""ED""""",,REPUBLICAN,4594,326073,FALSE
2014,LA,6,CRAIG MCCULLOCH,CRAIG,,REPUBLICAN,5815,332888,FALSE
2014,LA,6,EDWIN EDWARDS,EDWIN,,DEMOCRAT,83781,332888,FALSE
2014,LA,6,GARRET GRAVES,GARRET,,REPUBLICAN,139209,332888,FALSE
2014,LA,6,"ROBERT LAMAR """"BOB"""" BELL",ROBERT,,REPUBLICAN,5182,332888,FALSE
2014,LA,6,"NORMAN """"NORM"""" CLARK",NORMAN,,REPUBLICAN,1848,332888,FALSE
2014,LA,6,PETER WILLIAMS,PETER,,DEMOCRAT,4037,332888,FALSE
2014,LA,6,LENAR WHITNEY,LENAR,,REPUBLICAN,19151,332888,FALSE
2014,LA,6,RUFUS HOLT CRAIG JR.,RUFUS,,LIBERTARIAN,3561,332888,FALSE
2014,LA,6,PAUL DIETZEL II,PAUL,,REPUBLICAN,35024,332888,FALSE
2014,LA,6,"""""TREY"""" THOMAS","""""TREY""""",,REPUBLICAN,1447,332888,FALSE
2014,LA,6,DAN CLAITOR,DAN,,REPUBLICAN,26524,332888,FALSE
2014,LA,6,RICHARD LIEBERMAN,RICHARD,,DEMOCRAT,7309,332888,FALSE
2014,ME,1,OTHER,#VALUE!,,,63,321987,FALSE
2014,ME,1,CHELLIE PINGREE,CHELLIE,,DEMOCRAT,186674,321987,FALSE
2014,ME,1,BLANK VOTE,BLANK,,,13089,321987,FALSE
2014,ME,1,RICHARD P. MURPHY,RICHARD,,INDEPENDENT,27410,321987,FALSE
2014,ME,1,ISAAC J. MISIUK,ISAAC,,REPUBLICAN,94751,321987,FALSE
2014,ME,2,BLANK VOTE,BLANK,,,11536,295009,FALSE
2014,ME,2,OTHER,#VALUE!,,,248,295009,FALSE
2014,ME,2,BRUCE POLIQUIN,BRUCE,,REPUBLICAN,133320,295009,FALSE
2014,ME,2,BLAINE RICHARDSON,BLAINE,,INDEPENDENT,31337,295009,FALSE
2014,ME,2,EMILY ANN CAIN,EMILY,,DEMOCRAT,118568,295009,FALSE
2014,MD,1,BILL TILGHMAN,BILL,,DEMOCRAT,73843,250418,FALSE
2014,MD,1,,#VALUE!,,,233,250418,FALSE
2014,MD,1,ANDY HARRIS,ANDY,,REPUBLICAN,176342,250418,FALSE
2014,MD,2,DAVID BANACH,DAVID,,REPUBLICAN,70411,196354,FALSE
2014,MD,2,IAN SCHLAKMAN,IAN,,GREEN,5326,196354,FALSE
2014,MD,2,,#VALUE!,,,205,196354,FALSE
2014,MD,2,C. A. DUTCH RUPPERSBERGER,C.,,DEMOCRAT,120412,196354,FALSE
2014,MD,3,,#VALUE!,,,323,215946,FALSE
2014,MD,3,JOHN P. SARBANES,JOHN,,DEMOCRAT,128594,215946,FALSE
2014,MD,3,CHARLES A. LONG,CHARLES,,REPUBLICAN,87029,215946,FALSE
2014,MD,4,NANCY HOYT,NANCY,,REPUBLICAN,54217,191837,FALSE
2014,MD,4,ARVIN VOHRA,ARVIN,,LIBERTARIAN,2795,191837,FALSE
2014,MD,4,,#VALUE!,,,197,191837,FALSE
2014,MD,4,DONNA F. EDWARDS,DONNA,,DEMOCRAT,134628,191837,FALSE
2014,MD,5,STENY H. HOYER,STENY,,DEMOCRAT,144725,226040,FALSE
2014,MD,5,,#VALUE!,,,336,226040,FALSE
2014,MD,5,CHRIS CHAFFEE,CHRIS,,REPUBLICAN,80752,226040,FALSE
2014,MD,5,,#VALUE!,,,227,226040,FALSE
2014,MD,6,DAN BONGINO,DAN,,REPUBLICAN,91930,190536,FALSE
2014,MD,6,,#VALUE!,,,140,190536,FALSE
2014,MD,6,JOHN K. DELANEY,JOHN,,DEMOCRAT,94704,190536,FALSE
2014,MD,6,GEORGE GLUCK,GEORGE,,GREEN,3762,190536,FALSE
2014,MD,7,CORROGAN R. VAUGHN,CORROGAN,,REPUBLICAN,55860,206809,FALSE
2014,MD,7,ELIJAH E. CUMMINGS,ELIJAH,,DEMOCRAT,144639,206809,FALSE
2014,MD,7,,#VALUE!,,,207,206809,FALSE
2014,MD,7,SCOTT SOFFEN,SCOTT,,LIBERTARIAN,6103,206809,FALSE
2014,MD,8,DAVE WALLACE,DAVE,,REPUBLICAN,87859,225097,FALSE
2014,MD,8,,#VALUE!,,,398,225097,FALSE
2014,MD,8,,#VALUE!,,,102,225097,FALSE
2014,MD,8,,#VALUE!,,,16,225097,FALSE
2014,MD,8,CHRIS VAN HOLLEN,CHRIS,,DEMOCRAT,136722,225097,FALSE
2014,MA,1,RICHARD E. NEAL,RICHARD,,DEMOCRAT,167612,227075,FALSE
2014,MA,1,OTHER,#VALUE!,,,3498,227075,FALSE
2014,MA,1,BLANK VOTE,BLANK,,,55965,227075,FALSE
2014,MA,2,BLANK VOTE,BLANK,,,63068,235813,FALSE
2014,MA,2,JAMES P. MCGOVERN,JAMES,,DEMOCRAT,169640,235813,FALSE
2014,MA,2,OTHER,#VALUE!,,,3105,235813,FALSE
2014,MA,3,NIKI TSONGAS,NIKI,,DEMOCRAT,139104,230789,FALSE
2014,MA,3,OTHER,#VALUE!,,,204,230789,FALSE
2014,MA,3,BLANK VOTE,BLANK,,,9843,230789,FALSE
2014,MA,3,ROSEANN L. EHRHARD WOFFORD,ROSEANN,,REPUBLICAN,81638,230789,FALSE
2014,MA,4,BLANK VOTE,BLANK,,,67199,255297,FALSE
2014,MA,4,JOSEPH P. KENNEDY III,JOSEPH,,DEMOCRAT,184158,255297,FALSE
2014,MA,4,OTHER,#VALUE!,,,3940,255297,FALSE
2014,MA,5,BLANK VOTE,BLANK,,,71226,256486,FALSE
2014,MA,5,OTHER,#VALUE!,,,3159,256486,FALSE
2014,MA,5,KATHERINE M. CLARK,KATHERINE,,DEMOCRAT,182100,256486,FALSE
2014,MA,5,,#VALUE!,,,1,256486,FALSE
2014,MA,6,CHRISTOPHER J. STOCKWELL,CHRISTOPHER,,INDEPENDENT,10373,278919,FALSE
2014,MA,6,SETH W. MOULTON,SETH,,DEMOCRAT,149638,278919,FALSE
2014,MA,6,RICHARD R. TISEI,RICHARD,,REPUBLICAN,111989,278919,FALSE
2014,MA,6,BLANK VOTE,BLANK,,,6700,278919,FALSE
2014,MA,6,OTHER,#VALUE!,,,219,278919,FALSE
2014,MA,7,BLANK VOTE,BLANK,,,31531,176077,FALSE
2014,MA,7,MICHAEL E. CAPUANO,MICHAEL,,DEMOCRAT,142133,176077,FALSE
2014,MA,7,OTHER,#VALUE!,,,2413,176077,FALSE
2014,MA,8,BLANK VOTE,BLANK,,,58430,261781,FALSE
2014,MA,8,OTHER,#VALUE!,,,2707,261781,FALSE
2014,MA,8,STEPHEN F. LYNCH,STEPHEN,,DEMOCRAT,200644,261781,FALSE
2014,MA,9,BLANK VOTE,BLANK,,,9011,264552,FALSE
2014,MA,9,JOHN C. CHAPMAN,JOHN,,REPUBLICAN,114971,264552,FALSE
2014,MA,9,WILLIAM R. KEATING,WILLIAM,,DEMOCRAT,140413,264552,FALSE
2014,MA,9,OTHER,#VALUE!,,,157,264552,FALSE
2014,MI,1,ELLIS BOAL,ELLIS,,GREEN,2631,250131,FALSE
2014,MI,1,JERRY CANNON,JERRY,,DEMOCRAT,113263,250131,FALSE
2014,MI,1,DAN BENISHEK,DAN,,REPUBLICAN,130414,250131,FALSE
2014,MI,1,LOEL ROBERT GNADT,LOEL,,LIBERTARIAN,3823,250131,FALSE
2014,MI,2,RONALD WELCH II,RONALD,,LIBERTARIAN,3877,213072,FALSE
2014,MI,2,DEAN VANDERSTELT,DEAN,,DEMOCRAT,70851,213072,FALSE
2014,MI,2,RONALD E. GRAESER,RONALD,,U.S. TAXPAYERS,2776,213072,FALSE
2014,MI,2,BILL HUIZENGA,BILL,,REPUBLICAN,135568,213072,FALSE
2014,MI,3,JUSTIN AMASH,JUSTIN,,REPUBLICAN,125754,217165,FALSE
2014,MI,3,TONYA DUNCAN,TONYA,,GREEN,6691,217165,FALSE
2014,MI,3,BOB GOODRICH,BOB,,DEMOCRAT,84720,217165,FALSE
2014,MI,4,GEORGE M. ZIMMER,GEORGE,,U.S. TAXPAYERS,4990,219423,FALSE
2014,MI,4,WILL TYLER WHITE,WILL,,LIBERTARIAN,4694,219423,FALSE
2014,MI,4,JEFF HOLMES,JEFF,,DEMOCRAT,85777,219423,FALSE
2014,MI,4,JOHN MOOLENAAR,JOHN,,REPUBLICAN,123962,219423,FALSE
2014,MI,5,DANIEL T. KILDEE,DANIEL,,DEMOCRAT,148182,222138,FALSE
2014,MI,5,HAROLD H. JONES,HAROLD,,LIBERTARIAN,4734,222138,FALSE
2014,MI,5,ALLEN HARDWICK,ALLEN,,REPUBLICAN,69222,222138,FALSE
2014,MI,6,JOHN M. LAWRENCE,JOHN,,GREEN,2254,208976,FALSE
2014,MI,6,ERWIN J. HAAS,ERWIN,,LIBERTARIAN,5530,208976,FALSE
2014,MI,6,FRED UPTON,FRED,,REPUBLICAN,116801,208976,FALSE
2014,MI,6,PAUL CLEMENTS,PAUL,,DEMOCRAT,84391,208976,FALSE
2014,MI,7,PAM BYRNES,PAM,,DEMOCRAT,92083,223685,FALSE
2014,MI,7,DAVID SWARTOUT,DAVID,,NO PARTY AFFILIATION,4369,223685,FALSE
2014,MI,7,KEN PROCTOR,KEN,,LIBERTARIAN,4531,223685,FALSE
2014,MI,7,TIM WALBERG,TIM,,REPUBLICAN,119564,223685,FALSE
2014,MI,7,RICK STRAWCUTTER,RICK,,U.S. TAXPAYERS,3138,223685,FALSE
2014,MI,8,ERIC SHERTZING,ERIC,,DEMOCRAT,102269,243125,FALSE
2014,MI,8,JEREMY BURGESS,JEREMY,,NATURAL LAW PARTY,1680,243125,FALSE
2014,MI,8,MIKE BISHOP,MIKE,,REPUBLICAN,132739,243125,FALSE
2014,MI,8,JAMES WEEKS II,JAMES,,LIBERTARIAN,4557,243125,FALSE
2014,MI,8,JIM CASHA,JIM,,GREEN,1880,243125,FALSE
2014,MI,9,GEORGE BRIKHO,GEORGE,,REPUBLICAN,81470,225757,FALSE
2014,MI,9,SANDER M. LEVIN,SANDER,,DEMOCRAT,136342,225757,FALSE
2014,MI,9,JOHN V. MCDERMOTT,JOHN,,GREEN,3153,225757,FALSE
2014,MI,9,GREGORY CRESWELL,GREGORY,,LIBERTARIAN,4792,225757,FALSE
2014,MI,10,HARLEY MIKKELSON,HARLEY,,GREEN,4480,228692,FALSE
2014,MI,10,CHUCK STADLER,CHUCK,,DEMOCRAT,67143,228692,FALSE
2014,MI,10,CANDICE S. MILLER,CANDICE,,REPUBLICAN,157069,228692,FALSE
2014,MI,11,BOBBY MCKENZIE,BOBBY,,DEMOCRAT,101681,251238,FALSE
2014,MI,11,DAVE TROTT,DAVE,,REPUBLICAN,140435,251238,FALSE
2014,MI,11,,#VALUE!,,,1411,251238,FALSE
2014,MI,11,JOHN J. TATAR,JOHN,,LIBERTARIAN,7711,251238,FALSE
2014,MI,12,GARY WALKOWICZ,GARY,,NO PARTY AFFILIATION,5039,206660,FALSE
2014,MI,12,DEBBIE DINGELL,DEBBIE,,DEMOCRAT,134346,206660,FALSE
2014,MI,12,TERRY BOWMAN,TERRY,,REPUBLICAN,64716,206660,FALSE
2014,MI,12,BHAGWAN DASHAIRYA,BHAGWAN,,LIBERTARIAN,2559,206660,FALSE
2014,MI,13,JEFF GORMAN,JEFF,,REPUBLICAN,27234,166947,FALSE
2014,MI,13,JOHN CONYERS JR.,JOHN,,DEMOCRAT,132710,166947,FALSE
2014,MI,13,SAM JOHNSON,SAM,,NO PARTY AFFILIATION,3466,166947,FALSE
2014,MI,13,CHRIS SHARER,CHRIS,,LIBERTARIAN,3537,166947,FALSE
2014,MI,14,LEONARD SCHWARTZ,LEONARD,,LIBERTARIAN,3366,212468,FALSE
2014,MI,14,,#VALUE!,,,30,212468,FALSE
2014,MI,14,CHRISTINA L. BARR,CHRISTINA,,REPUBLICAN,41801,212468,FALSE
2014,MI,14,BRENDA LAWRENCE,BRENDA,,DEMOCRAT,165272,212468,FALSE
2014,MI,14,STEPHEN BOYLE,STEPHEN,,GREEN,1999,212468,FALSE
2014,MN,1,,#VALUE!,,,308,226695,FALSE
2014,MN,1,TIMOTHY J. WALZ,TIMOTHY,,DEMOCRATIC-FARMER-LABOR,122851,226695,FALSE
2014,MN,1,JIM HAGEDORN,JIM,,REPUBLICAN,103536,226695,FALSE
2014,MN,2,,#VALUE!,,,186,245848,FALSE
2014,MN,2,MIKE OBERMUELLER,MIKE,,DEMOCRATIC-FARMER-LABOR,95565,245848,FALSE
2014,MN,2,PAULA OBERBY,PAULA,,INDEPENDENCE,12319,245848,FALSE
2014,MN,2,JOHN KLINE,JOHN,,REPUBLICAN,137778,245848,FALSE
2014,MN,3,ERIK PAULSEN,ERIK,,REPUBLICAN,167515,269585,FALSE
2014,MN,3,SHARON SUND,SHARON,,DEMOCRATIC-FARMER-LABOR,101846,269585,FALSE
2014,MN,3,,#VALUE!,,,224,269585,FALSE
2014,MN,4,,#VALUE!,,,229,241637,FALSE
2014,MN,4,DAVE THOMAS,DAVE,,INDEPENDENCE,14059,241637,FALSE
2014,MN,4,BETTY MCCOLLUM,BETTY,,DEMOCRATIC-FARMER-LABOR,147857,241637,FALSE
2014,MN,4,SHARNA WAHLGREN,SHARNA,,REPUBLICAN,79492,241637,FALSE
2014,MN,5,KEITH ELLISON,KEITH,,DEMOCRAT,167079,236010,FALSE
2014,MN,5,LEE BAUER,LEE,,INDEPENDENCE,12001,236010,FALSE
2014,MN,5,DOUG DAGGETT,DOUG,,REPUBLICAN,56577,236010,FALSE
2014,MN,5,,#VALUE!,,,353,236010,FALSE
2014,MN,6,TOM EMMER,TOM,,REPUBLICAN,133328,236846,FALSE
2014,MN,6,,#VALUE!,,,135,236846,FALSE
2014,MN,6,JOE PERSKE,JOE,,DEMOCRATIC-FARMER-LABOR,90926,236846,FALSE
2014,MN,6,JOHN DENNEY,JOHN,,INDEPENDENCE,12457,236846,FALSE
2014,MN,7,TORREY WESTROM,TORREY,,REPUBLICAN,109955,240835,FALSE
2014,MN,7,,#VALUE!,,,334,240835,FALSE
2014,MN,7,COLLIN C. PETERSON,COLLIN,,DEMOCRATIC-FARMER-LABOR,130546,240835,FALSE
2014,MN,8,STEWART MILLS,STEWART,,REPUBLICAN,125358,266083,FALSE
2014,MN,8,RICHARD M. NOLAN,RICHARD,,DEMOCRAT,129090,266083,FALSE
2014,MN,8,,#VALUE!,,,185,266083,FALSE
2014,MN,8,RAY SKIP SANDMAN,RAY,,GREEN,11450,266083,FALSE
2014,MS,1,ALAN NUNNELEE,ALAN,,REPUBLICAN,102622,151111,FALSE
2014,MS,1,LAJENA WALLEY,LAJENA,,REFORM,946,151111,FALSE
2014,MS,1,DANNY BEDWELL,DANNY,,LIBERTARIAN,3830,151111,FALSE
2014,MS,1,RON E. DICKEY,RON,,DEMOCRAT,43713,151111,FALSE
2014,MS,2,SHELLEY SHOEMAKE,SHELLEY,,REFORM,11493,148646,FALSE
2014,MS,2,BENNIE G. THOMPSON,BENNIE,,DEMOCRAT,100688,148646,FALSE
2014,MS,2,TROY RAY,TROY,,INDEPENDENT,36465,148646,FALSE
2014,MS,3,BARBARA DALE WASHER,BARBARA,,REFORM,1541,170946,FALSE
2014,MS,3,GREGG HARPER,GREGG,,REPUBLICAN,117771,170946,FALSE
2014,MS,3,"DOUGLAS MACARTHUR """"DOUG"""" MAGEE",DOUGLAS,,DEMOCRAT,47744,170946,FALSE
2014,MS,3,ROGER GERRARD,ROGER,,INDEPENDENT,3890,170946,FALSE
2014,MS,4,MATT MOORE,MATT,,DEMOCRAT,37869,155576,FALSE
2014,MS,4,STEVEN M. PALAZZO,STEVEN,,REPUBLICAN,108776,155576,FALSE
2014,MS,4,CINDY BURLESON,CINDY,,INDEPENDENT,3684,155576,FALSE
2014,MS,4,ED REICH,ED,,INDEPENDENT,857,155576,FALSE
2014,MS,4,"ELI """"SARGE"""" JACKSON",ELI,,REFORM,917,155576,FALSE
2014,MS,4,JOEY ROBINSON,JOEY,,LIBERTARIAN,3473,155576,FALSE
2014,MO,1,ROBB E. CUNNINGHAM,ROBB,,LIBERTARIAN,8906,163494,FALSE
2014,MO,1,DANIEL J. ELDER,DANIEL,,REPUBLICAN,35273,163494,FALSE
2014,MO,1,WM. LACY CLAY,WM.,,DEMOCRAT,119315,163494,FALSE
2014,MO,2,BILL SLANTZ,BILL,,LIBERTARIAN,7542,231117,FALSE
2014,MO,2,ANN WAGNER,ANN,,REPUBLICAN,148191,231117,FALSE
2014,MO,2,ARTHUR LIEBER,ARTHUR,,DEMOCRAT,75384,231117,FALSE
2014,MO,3,,#VALUE!,,,66,191620,FALSE
2014,MO,3,STEVEN HEDRICK,STEVEN,,LIBERTARIAN,8593,191620,FALSE
2014,MO,3,COURTNEY DENTON,COURTNEY,,DEMOCRAT,52021,191620,FALSE
2014,MO,3,BLAINE LUETKEMEYER,BLAINE,,REPUBLICAN,130940,191620,FALSE
2014,MO,4,HERSCHEL L. YOUNG,HERSCHEL,,LIBERTARIAN,9793,176286,FALSE
2014,MO,4,VICKY HARTZLER,VICKY,,REPUBLICAN,120014,176286,FALSE
2014,MO,4,,#VALUE!,,,15,176286,FALSE
2014,MO,4,NATE IRVIN,NATE,,DEMOCRAT,46464,176286,FALSE
2014,MO,5,EMANUEL CLEAVER,EMANUEL,,DEMOCRAT,79256,153635,FALSE
2014,MO,5,JACOB TURK,JACOB,,REPUBLICAN,69071,153635,FALSE
2014,MO,5,ROY WELBORN,ROY,,LIBERTARIAN,5308,153635,FALSE
2014,MO,6,"W. A. """"BILL"""" HEDGE",W.,,DEMOCRAT,55157,186970,FALSE
2014,MO,6,SAM GRAVES,SAM,,REPUBLICAN,124616,186970,FALSE
2014,MO,6,RUSS MONCHIL,RUSS,,LIBERTARIAN,7197,186970,FALSE
2014,MO,7,BILLY LONG,BILLY,,REPUBLICAN,104054,163957,FALSE
2014,MO,7,KEVIN CRAIG,KEVIN,,LIBERTARIAN,12584,163957,FALSE
2014,MO,7,,#VALUE!,,,32,163957,FALSE
2014,MO,7,JIM EVANS,JIM,,DEMOCRAT,47282,163957,FALSE
2014,MO,7,,#VALUE!,,,3,163957,FALSE
2014,MO,7,,#VALUE!,,,2,163957,FALSE
2014,MO,8,BARBARA STOCKER,BARBARA,,DEMOCRAT,38721,159224,FALSE
2014,MO,8,JASON T. SMITH,JASON,,REPUBLICAN,106124,159224,FALSE
2014,MO,8,RICK VANDEVEN,RICK,,LIBERTARIAN,3759,159224,FALSE
2014,MO,8,DOUG ENYART,DOUG,,CONSTITUTION,3799,159224,FALSE
2014,MO,8,TERRY HAMPTON,TERRY,,INDEPENDENT,6821,159224,FALSE
2014,MT,0,RYAN ZINKE,RYAN,,REPUBLICAN,203871,367963,FALSE
2014,MT,0,MIKE FELLOWS,MIKE,,LIBERTARIAN,15402,367963,FALSE
2014,MT,0,JOHN LEWIS,JOHN,,DEMOCRAT,148690,367963,FALSE
2014,NE,1,JEFF FORTENBERRY,JEFF,,REPUBLICAN,123219,179057,FALSE
2014,NE,1,DENNIS P. CRAWFORD,DENNIS,,DEMOCRAT,55838,179057,FALSE
2014,NE,2,BRAD ASHFORD,BRAD,,DEMOCRAT,83872,171509,FALSE
2014,NE,2,,#VALUE!,,,459,171509,FALSE
2014,NE,2,STEVEN LAIRD,STEVEN,,LIBERTARIAN,9021,171509,FALSE
2014,NE,2,LEE TERRY,LEE,,REPUBLICAN,78157,171509,FALSE
2014,NE,3,ADRIAN SMITH,ADRIAN,,REPUBLICAN,139440,184964,FALSE
2014,NE,3,MARK SULLIVAN,MARK,,DEMOCRAT,45524,184964,FALSE
2014,NV,1,KAMAU BAKARI,KAMAU,,INDEPENDENT AMERICAN,1626,80299,FALSE
2014,NV,1,DINA TITUS,DINA,,DEMOCRAT,45643,80299,FALSE
2014,NV,1,"RICHARD """"RICARDO CARLOS"""" CHARLES",RICHARD,,LIBERTARIAN,2617,80299,FALSE
2014,NV,1,ANNETTE TEIJEIRO,ANNETTE,,REPUBLICAN,30413,80299,FALSE
2014,NV,2,KRISTEN SPEES,KRISTEN,,DEMOCRAT,52016,186210,FALSE
2014,NV,2,MARK E. AMODEI,MARK,,REPUBLICAN,122402,186210,FALSE
2014,NV,2,JANINE HANSEN,JANINE,,INDEPENDENT AMERICAN,11792,186210,FALSE
2014,NV,3,ERIN BILBRAY,ERIN,,DEMOCRAT,52644,145719,FALSE
2014,NV,3,STEVEN ST. JOHN,STEVEN,,INDEPENDENT,1344,145719,FALSE
2014,NV,3,DAVID GOOSSEN,DAVID,,INDEPENDENT,1637,145719,FALSE
2014,NV,3,RANDY KIMMICK,RANDY,,LIBERTARIAN,1566,145719,FALSE
2014,NV,3,JOSEPH J. HECK,JOSEPH,,REPUBLICAN,88528,145719,FALSE
2014,NV,4,STEVEN A. HORSFORD,STEVEN,,DEMOCRAT,59844,130781,FALSE
2014,NV,4,RUSSELL BEST,RUSSELL,,INDEPENDENT AMERICAN,3352,130781,FALSE
2014,NV,4,CRESENT HARDY,CRESENT,,REPUBLICAN,63466,130781,FALSE
2014,NV,4,STEVE BROWN,STEVE,,LIBERTARIAN,4119,130781,FALSE
2014,NH,1,SCATTER,#VALUE!,,,459,242736,FALSE
2014,NH,1,FRANK C. GUINTA,FRANK,,REPUBLICAN,125508,242736,FALSE
2014,NH,1,CAROL SHEA-PORTER,CAROL,,DEMOCRAT,116769,242736,FALSE
2014,NH,2,ANN M. KUSTER,ANN,,DEMOCRAT,130700,238184,FALSE
2014,NH,2,SCATTER,#VALUE!,,,613,238184,FALSE
2014,NH,2,MARILINDA GARCIA,MARILINDA,,REPUBLICAN,106871,238184,FALSE
2014,NJ,1,MARGARET M. CHAPMAN,MARGARET,,CHANGE IS NEEDED,1103,162492,FALSE
2014,NJ,1,ROBERT SHAPIRO,ROBERT,,STOP BOSS POLITICS,1134,162492,FALSE
2014,NJ,1,DONALD E. LETTON,DONALD,,D-R PARTY,449,162492,FALSE
2014,NJ,1,GARRY W. COBB,GARRY,,REPUBLICAN,64073,162492,FALSE
2014,NJ,1,DONALD W. NORCROSS,DONALD,,DEMOCRAT,93315,162492,FALSE
2014,NJ,1,MIKE BERMAN,MIKE,,OF THE PEOPLE,634,162492,FALSE
2014,NJ,1,SCOT JOHN TOMASZEWSKI,SCOT,,WE DESERVE BETTER,1784,162492,FALSE
2014,NJ,2,ALEXANDER H. SPANO,ALEXANDER,,D-R PARTY,663,177148,FALSE
2014,NJ,2,WILLIAM J. HUGHES JR.,WILLIAM,,DEMOCRAT,66026,177148,FALSE
2014,NJ,2,COSTANTINO ROZZO,COSTANTINO,,AMERICAN LABOR,501,177148,FALSE
2014,NJ,2,FRANK A. LOBIONDO,FRANK,,REPUBLICAN,108875,177148,FALSE
2014,NJ,2,GARY STEIN,GARY,,INDEPENDENT,612,177148,FALSE
2014,NJ,2,BAYODE OLABISI,BAYODE,,INDEPENDENT,471,177148,FALSE
2014,NJ,3,FREDERICK JOHN LAVERGNE,FREDERICK,,D-R PARTY,3095,186103,FALSE
2014,NJ,3,TOM MACARTHUR,TOM,,REPUBLICAN,100471,186103,FALSE
2014,NJ,3,AIMEE BELGARD,AIMEE,,DEMOCRAT,82537,186103,FALSE
2014,NJ,4,CHRISTOPHER H. SMITH,CHRISTOPHER,,REPUBLICAN,118826,174849,FALSE
2014,NJ,4,RUBEN M. SCOLAVINO,RUBEN,,DEMOCRAT,54415,174849,FALSE
2014,NJ,4,SCOTT NEUMAN,SCOTT,,D-R PARTY,1608,174849,FALSE
2014,NJ,5,MARK D. QUICK,MARK,,FOR AMERICANS,2435,188921,FALSE
2014,NJ,5,SCOTT GARRETT,SCOTT,,REPUBLICAN,104678,188921,FALSE
2014,NJ,5,ROY CHO,ROY,,DEMOCRAT,81808,188921,FALSE
2014,NJ,6,FRANK PALLONE JR.,FRANK,,DEMOCRAT,72190,120457,FALSE
2014,NJ,6,DORIT GOIKHMAN,DORIT,,LIBERTARIAN,1376,120457,FALSE
2014,NJ,6,ANTHONY E. WILKINSON,ANTHONY,,REPUBLICAN,46891,120457,FALSE
2014,NJ,7,LEONARD LANCE,LEONARD,,REPUBLICAN,104287,175997,FALSE
2014,NJ,7,JANICE KOVACH,JANICE,,DEMOCRAT,68232,175997,FALSE
2014,NJ,7,JAMES GAWRON,JAMES,,LIBERTARIAN,3478,175997,FALSE
2014,NJ,8,PABLO OLIVERA,PABLO,,WAKE UP USA,1022,79518,FALSE
2014,NJ,8,JUDE ANTHONY TISCORNIA,JUDE,,REPUBLICAN,15141,79518,FALSE
2014,NJ,8,HERBERT H. SHAW,HERBERT,,POLITICIANS ARE CROOKS,1192,79518,FALSE
2014,NJ,8,ALBIO SIRES,ALBIO,,DEMOCRAT,61510,79518,FALSE
2014,NJ,8,ROBERT THORNE,ROBERT,,911 TRUTH NEEDED,653,79518,FALSE
2014,NJ,9,DIERDRE G. PAUL,DIERDRE,,REPUBLICAN,36246,120459,FALSE
2014,NJ,9,NESTOR MONTILLA,NESTOR,,SEEKING INCLUSION,1715,120459,FALSE
2014,NJ,9,BILL PASCRELL,BILL,,DEMOCRAT,82498,120459,FALSE
2014,NJ,10,GWENDOLYN A. FRANKLIN,GWENDOLYN,,BULLYING BREAKS HEARTS,1237,112123,FALSE
2014,NJ,10,YOLANDA DENTLEY,YOLANDA,,REPUBLICAN,14154,112123,FALSE
2014,NJ,10,DARK ANGEL,DARK,,FUTURE.VISION,998,112123,FALSE
